time,gFx,gFy,gFz,TgF
20.739882388,0.3501,-0.5887,-0.7410,1.009
20.740219107,0.3296,-0.6024,-0.7782,1.038
20.740539576,0.3001,-0.6229,-0.8104,1.065
20.740859367,0.2705,-0.6466,-0.8392,1.093
20.741182128,0.2398,-0.6656,-0.8673,1.119
20.741505669,0.2097,-0.6827,-0.8883,1.140
20.741840148,0.1778,-0.6932,-0.9056,1.154
20.742176971,0.1445,-0.6961,-0.9164,1.160
20.742511607,0.1145,-0.6978,-0.9237,1.163
20.742844836,0.0891,-0.6932,-0.9281,1.162
20.743164784,0.0686,-0.6866,-0.9339,1.161
20.743493326,0.0525,-0.6749,-0.9391,1.158
20.743912701,0.0378,-0.6617,-0.9439,1.153
20.744234003,0.0239,-0.6468,-0.9483,1.148
20.744559055,0.0083,-0.6312,-0.9461,1.137
20.744887544,-0.0063,-0.6146,-0.9371,1.121
20.745206763,-0.0230,-0.5997,-0.9239,1.102
20.745530513,-0.0356,-0.5828,-0.9061,1.078
20.745855982,-0.0483,-0.5696,-0.8856,1.054
20.746179836,-0.0569,-0.5560,-0.8631,1.028
20.746517128,-0.0557,-0.5445,-0.8414,1.004
20.746841867,-0.0569,-0.5340,-0.8209,0.981
20.747166711,-0.0576,-0.5206,-0.8004,0.957
20.747497648,-0.0518,-0.5088,-0.7833,0.935
20.747883273,-0.0464,-0.4959,-0.7674,0.915
20.748204159,-0.0398,-0.4822,-0.7542,0.896
20.748541867,-0.0352,-0.4700,-0.7418,0.879
20.748861503,-0.0305,-0.4576,-0.7305,0.863
20.749198534,-0.0225,-0.4446,-0.7222,0.848
20.74952218,-0.0181,-0.4351,-0.7169,0.839
20.749852701,-0.0103,-0.4270,-0.7144,0.832
20.750176346,0.0002,-0.4148,-0.7132,0.825
20.750499055,0.0122,-0.4075,-0.7088,0.818
20.750825044,0.0225,-0.3999,-0.6971,0.804
20.751150096,0.0300,-0.3887,-0.6802,0.784
20.751471971,0.0386,-0.3785,-0.6595,0.761
20.751886971,0.0439,-0.3680,-0.6370,0.737
20.752229211,0.0510,-0.3587,-0.6126,0.712
20.752548065,0.0598,-0.3492,-0.5899,0.688
20.752872909,0.0698,-0.3423,-0.5655,0.665
20.753203742,0.0825,-0.3326,-0.5377,0.638
20.753526294,0.0930,-0.3238,-0.5086,0.610
20.753846815,0.1045,-0.3138,-0.4795,0.583
20.754170461,0.1167,-0.3047,-0.4485,0.555
20.754496867,0.1270,-0.2967,-0.4153,0.526
20.754830253,0.1404,-0.2906,-0.3846,0.502
20.755160773,0.1497,-0.2857,-0.3555,0.480
20.755477701,0.1585,-0.2781,-0.3299,0.460
20.75584593,0.1668,-0.2725,-0.3069,0.443
20.756161971,0.1768,-0.2671,-0.2884,0.431
20.756490357,0.1887,-0.2644,-0.2727,0.424
20.756826138,0.2019,-0.2595,-0.2586,0.418
20.757148221,0.2117,-0.2588,-0.2449,0.414
20.757476346,0.2188,-0.2588,-0.2324,0.411
20.757805878,0.2234,-0.2556,-0.2193,0.404
20.758129263,0.2285,-0.2549,-0.2090,0.401
20.758454628,0.2364,-0.2554,-0.2027,0.403
20.758783378,0.2469,-0.2564,-0.2007,0.409
20.759103898,0.2566,-0.2617,-0.2039,0.419
20.759428221,0.2637,-0.2693,-0.2088,0.431
20.759799576,0.2583,-0.2913,-0.2029,0.439
20.760147544,0.2652,-0.3118,-0.2017,0.456
20.760481503,0.3116,-0.3096,-0.2495,0.505
20.760812596,0.3623,-0.3101,-0.3157,0.572
20.76115244,0.4080,-0.3174,-0.3680,0.635
20.761479523,0.4527,-0.3328,-0.4038,0.692
20.761787909,0.4966,-0.3536,-0.4358,0.749
20.762116398,0.5394,-0.3816,-0.4646,0.808
20.762445826,0.5718,-0.4092,-0.4856,0.855
20.76276218,0.5975,-0.4363,-0.4996,0.893
20.763086607,0.6119,-0.4588,-0.5093,0.919
20.763424471,0.6131,-0.4766,-0.5140,0.931
20.763822336,0.6070,-0.4893,-0.5157,0.935
20.764148951,0.5901,-0.4971,-0.5142,0.927
20.764474003,0.5665,-0.4993,-0.5071,0.910
20.764782544,0.5328,-0.4964,-0.4961,0.881
20.765096294,0.4932,-0.4903,-0.4827,0.847
20.765412805,0.4485,-0.4859,-0.4659,0.809
20.765719784,0.3982,-0.4761,-0.4500,0.767
20.766035096,0.3438,-0.4649,-0.4322,0.722
20.766340044,0.2857,-0.4566,-0.4158,0.680
20.766672076,0.2293,-0.4478,-0.4019,0.644
20.766994211,0.1765,-0.4407,-0.3926,0.616
20.76730843,0.1253,-0.4349,-0.3894,0.597
20.767685617,0.0850,-0.4322,-0.3916,0.589
20.768034576,0.0547,-0.4349,-0.3995,0.593
20.768360253,0.0293,-0.4393,-0.4087,0.601
20.770054419,0.0115,-0.4441,-0.4175,0.610
20.773369367,-0.0017,-0.4534,-0.4224,0.620
20.774249888,-0.0112,-0.4624,-0.4251,0.628
20.776897128,-0.0200,-0.4690,-0.4256,0.634
20.779592023,-0.0305,-0.4744,-0.4239,0.637
20.781491086,-0.0437,-0.4766,-0.4214,0.638
20.784451919,-0.0628,-0.4795,-0.4151,0.637
20.786225617,-0.0869,-0.4795,-0.4034,0.633
20.788690878,-0.1121,-0.4805,-0.3853,0.626
20.792034992,-0.1436,-0.4769,-0.3594,0.614
20.794012284,-0.1785,-0.4729,-0.3264,0.602
20.795864888,-0.2156,-0.4649,-0.2852,0.586
20.798102336,-0.2559,-0.4537,-0.2368,0.572
20.800577284,-0.2964,-0.4424,-0.1848,0.564
20.802914107,-0.3355,-0.4314,-0.1353,0.563
20.80520218,-0.3680,-0.4158,-0.0899,0.562
20.807524419,-0.3824,-0.3999,-0.0540,0.556
20.809928898,-0.3809,-0.3860,-0.0308,0.543
20.812411919,-0.3533,-0.3775,-0.0166,0.517
20.814621971,-0.3208,-0.3611,-0.0298,0.484
20.817359628,-0.2678,-0.3457,-0.0740,0.444
20.819289367,-0.1890,-0.3423,-0.1416,0.416
20.821670044,-0.0798,-0.3543,-0.2337,0.432
20.82381593,0.0584,-0.3890,-0.3477,0.525
20.826034419,0.2180,-0.4500,-0.4800,0.693
20.829392909,0.3880,-0.5352,-0.6089,0.899
20.830795148,0.5567,-0.6387,-0.7266,1.116
20.834447596,0.7076,-0.7447,-0.8304,1.321
20.835508794,0.8299,-0.8448,-0.9176,1.498
20.838306451,0.9110,-0.9349,-0.9825,1.634
20.840507336,0.9439,-1.0096,-1.0206,1.718
20.842647596,0.9271,-1.0682,-1.0345,1.752
20.845381919,0.8683,-1.1088,-1.0267,1.743
20.847336659,0.7767,-1.1273,-0.9984,1.694
20.849740826,0.6656,-1.1288,-0.9549,1.621
20.852349419,0.5513,-1.1112,-0.9081,1.537
20.854500148,0.4415,-1.0797,-0.8614,1.450
20.856347336,0.3396,-1.0416,-0.8160,1.366
20.859303013,0.2407,-1.0030,-0.7738,1.289
20.861357909,0.1438,-0.9684,-0.7276,1.220
20.863381971,0.0491,-0.9381,-0.6756,1.157
20.865970096,-0.0393,-0.9173,-0.6175,1.106
20.86807395,-0.1262,-0.8939,-0.5696,1.067
20.870688117,-0.2029,-0.8712,-0.5306,1.040
20.87390218,-0.2691,-0.8519,-0.4996,1.024
20.875050878,-0.3140,-0.8394,-0.4654,1.010
20.87770395,-0.3662,-0.8197,-0.4429,1.001
20.880108534,-0.4095,-0.8043,-0.4434,1.006
20.882159315,-0.4356,-0.7967,-0.4549,1.016
20.884431138,-0.4434,-0.7999,-0.4803,1.033
20.887093898,-0.4266,-0.8158,-0.5208,1.058
20.88911718,-0.3836,-0.8458,-0.5753,1.092
20.891446971,-0.3133,-0.8858,-0.6378,1.136
20.89390645,-0.2205,-0.9356,-0.7064,1.193
20.896509575,-0.1138,-0.9974,-0.7806,1.272
20.899110721,-0.0039,-1.0655,-0.8560,1.367
20.901137492,0.1025,-1.1388,-0.9286,1.473
20.903479419,0.2019,-1.2147,-0.9916,1.581
20.905667596,0.2901,-1.2892,-1.0409,1.682
20.908756398,0.3719,-1.3602,-1.0834,1.778
21.369317179,0.4466,-1.4220,-1.1212,1.865
21.37023645,0.5135,-1.4735,-1.1569,1.942
21.370799784,0.5755,-1.5136,-1.1903,2.010
21.371198898,0.6348,-1.5461,-1.2203,2.069
21.371675044,0.6915,-1.5675,-1.2401,2.115
21.372031138,0.7381,-1.5812,-1.2389,2.140
21.372349784,0.7784,-1.5890,-1.2086,2.143
21.372785044,0.8060,-1.5907,-1.1537,2.124
21.373149992,0.8160,-1.5839,-1.0763,2.082
21.373464575,0.8077,-1.5732,-0.9857,2.025
21.373840773,0.7794,-1.5590,-0.8846,1.955
21.374204523,0.7288,-1.5382,-0.7869,1.875
21.374517232,0.6622,-1.5158,-0.6993,1.796
21.374826398,0.5792,-1.4870,-0.6199,1.712
21.376838377,0.4878,-1.4552,-0.5460,1.629
21.377243273,0.3929,-1.4188,-0.4764,1.547
21.377557284,0.3001,-1.3776,-0.4078,1.468
21.377876919,0.2071,-1.3353,-0.3369,1.393
21.378181034,0.1223,-1.2975,-0.2647,1.330
21.37855744,0.0442,-1.2609,-0.1929,1.276
21.378869211,-0.0303,-1.2262,-0.1240,1.233
21.379172961,-0.0986,-1.1937,-0.0588,1.199
21.379478429,-0.1587,-1.1625,0.0049,1.173
21.379853013,-0.2095,-1.1388,0.0601,1.159
21.380153273,-0.2508,-1.1156,0.1077,1.148
21.380454054,-0.2774,-1.1005,0.1438,1.144
21.380749315,-0.2945,-1.0926,0.1641,1.143
21.381055617,-0.2962,-1.0961,0.1590,1.146
21.381353065,-0.2842,-1.1044,0.1282,1.148
21.381640982,-0.2566,-1.1217,0.0752,1.153
21.381938742,-0.2078,-1.1466,0.0044,1.165
21.382243429,-0.1397,-1.1815,-0.0679,1.192
21.382540513,-0.0581,-1.2264,-0.1284,1.235
21.38283645,0.0247,-1.2792,-0.1668,1.290
21.383137961,0.0989,-1.3432,-0.1858,1.360
21.383427804,0.1614,-1.4115,-0.1968,1.434
21.383773065,0.2039,-1.4779,-0.2083,1.506
21.384074159,0.2320,-1.5417,-0.2173,1.574
21.384466919,0.2486,-1.5995,-0.2276,1.635
21.384771242,0.2505,-1.6462,-0.2368,1.682
21.385131867,0.2442,-1.6818,-0.2373,1.716
21.385433377,0.2293,-1.7033,-0.2237,1.733
21.385799002,0.2127,-1.7099,-0.1988,1.734
21.386151034,0.1922,-1.7079,-0.1611,1.726
21.386453534,0.1709,-1.7004,-0.1128,1.713
21.387314107,0.1445,-1.6845,-0.0584,1.692
21.387743429,0.1133,-1.6720,-0.0007,1.676
21.388124627,0.0776,-1.6564,0.0601,1.659
21.388430096,0.0356,-1.6423,0.1162,1.647
21.388719732,-0.0071,-1.6303,0.1677,1.639
21.389083117,-0.0508,-1.6147,0.2122,1.629
21.389448482,-0.0867,-1.5981,0.2346,1.618
21.390230877,-0.0794,-1.5646,0.1548,1.574
21.390587232,0.0100,-1.5053,-0.0776,1.507
21.390949159,0.1746,-1.4057,-0.5069,1.504
21.391307961,0.3658,-1.4193,-1.0524,1.804
21.391638429,0.5176,-1.4699,-1.6598,2.277
21.392006294,0.4141,-1.5986,-1.5031,2.233
21.392355825,0.1209,-1.8068,-1.1613,2.151
21.392767961,-0.1765,-2.0319,-1.0892,2.312
21.393076607,-0.2068,-2.4456,-1.7160,2.995
21.393482284,0.3294,-3.2166,-3.1739,4.531
21.39393619,0.2202,-3.4024,-2.6638,4.327
21.39439244,-0.3946,-2.9876,-1.6020,3.413
21.395019054,-0.5438,-2.6226,-1.5673,3.103
21.395494575,-0.4183,-2.2961,-2.0288,3.092
21.396027857,-0.3694,-2.0014,-2.3586,3.115
21.396524523,-0.3399,-1.7109,-2.5278,3.071
21.396984419,-0.2510,-1.4552,-2.6226,3.010
21.397287909,-0.1575,-1.2513,-2.5005,2.801
21.397689419,-0.0872,-1.1007,-2.2021,2.463
21.398049002,-0.0342,-0.9662,-1.8327,2.072
21.398344679,0.0068,-0.8204,-1.4384,1.656
21.398643482,0.0486,-0.6636,-1.1061,1.291
21.398945982,0.0955,-0.4874,-0.8573,0.991
21.399237179,0.1507,-0.3233,-0.6497,0.741
21.399538221,0.2092,-0.1577,-0.4913,0.557
21.399873117,0.3094,0.0608,-0.3921,0.503
21.400172336,0.4339,0.3243,-0.3333,0.636
21.400467596,0.5357,0.6299,-0.3179,0.886
21.400768742,0.6094,0.9671,-0.3616,1.199
21.401061346,0.6268,1.2909,-0.4964,1.518
21.40135494,0.5997,1.5639,-0.7264,1.826
21.401714732,0.5621,1.7490,-1.0257,2.104
21.402009263,0.5750,1.8161,-1.3935,2.360
21.402306398,0.6414,1.7621,-1.7133,2.540
21.4026027,0.7027,1.4647,-1.7963,2.422
21.402967023,0.6580,0.8180,-1.5292,1.855
21.403327857,0.6036,0.0254,-1.1632,1.311
21.40365895,0.5980,-0.7144,-0.8849,1.285
21.403962388,0.6539,-1.3287,-0.7000,1.638
21.404291502,0.7396,-1.7890,-0.5506,2.013
21.404588325,0.8245,-2.0730,-0.4344,2.273
21.405003117,0.9127,-2.2197,-0.4334,2.439
21.405364679,0.9554,-2.1506,-0.6006,2.429
21.40571119,0.9242,-1.8713,-0.8851,2.267
21.406080409,0.8043,-1.4582,-1.1278,2.011
21.406442648,0.6002,-0.9842,-1.2262,1.683
21.406742596,0.3509,-0.5206,-1.1971,1.352
21.407044315,0.0945,-0.1123,-1.1066,1.116
21.407341711,-0.1519,0.2095,-1.0084,1.041
21.407675409,-0.3594,0.4156,-0.9395,1.088
21.407985252,-0.5044,0.5081,-0.8958,1.147
21.408278846,-0.5474,0.4893,-0.8978,1.160
21.408579992,-0.4705,0.3804,-0.9386,1.117
21.408892388,-0.3089,0.2254,-1.0025,1.073
21.409186815,-0.0950,0.0442,-1.0599,1.065
21.409488586,0.1240,-0.1445,-1.0851,1.102
21.409791294,0.3106,-0.3228,-1.0621,1.153
21.410083429,0.4573,-0.4708,-1.0035,1.199
21.410388586,0.5560,-0.5848,-0.9181,1.222
21.410707752,0.6146,-0.6612,-0.8250,1.223
21.411017284,0.6402,-0.7032,-0.7408,1.205
21.411325461,0.6361,-0.7125,-0.6746,1.169
21.411699888,0.6141,-0.7083,-0.6382,1.134
21.412021398,0.5814,-0.6903,-0.6258,1.098
21.412340096,0.5425,-0.6658,-0.6351,1.068
21.412650252,0.5066,-0.6431,-0.6592,1.051
21.412969732,0.4776,-0.6197,-0.6949,1.046
21.413299159,0.4563,-0.5904,-0.7313,1.045
21.413610877,0.4456,-0.5547,-0.7620,1.043
21.413918534,0.4471,-0.5066,-0.7835,1.035
21.414223169,0.4539,-0.4505,-0.7913,1.017
21.414519836,0.4590,-0.3846,-0.7869,0.989
21.414825773,0.4642,-0.3235,-0.7755,0.960
21.415126815,0.4600,-0.2730,-0.7672,0.935
21.415425721,0.4500,-0.2420,-0.7630,0.918
21.415798221,0.4331,-0.2288,-0.7723,0.915
21.416139523,0.4185,-0.2322,-0.7923,0.926
21.416449315,0.4036,-0.2473,-0.8192,0.946
21.416762752,0.3963,-0.2700,-0.8409,0.968
21.417073065,0.3919,-0.2974,-0.8563,0.988
21.417382284,0.3887,-0.3245,-0.8648,1.002
21.417703638,0.3809,-0.3482,-0.8685,1.010
21.418019159,0.3728,-0.3702,-0.8719,1.018
21.418336867,0.3665,-0.3850,-0.8773,1.026
21.418692857,0.3584,-0.3953,-0.8851,1.034
21.419023325,0.3499,-0.3953,-0.8954,1.039
21.419329002,0.3406,-0.3909,-0.9051,1.043
21.419703846,0.3282,-0.3814,-0.9120,1.042
21.420028013,0.3186,-0.3721,-0.9161,1.039
21.420338117,0.3113,-0.3616,-0.9181,1.035
21.420647232,0.3096,-0.3543,-0.9168,1.031
21.420946659,0.3111,-0.3499,-0.9149,1.028
21.421254002,0.3152,-0.3457,-0.9115,1.025
21.421555825,0.3245,-0.3448,-0.9083,1.024
21.421868586,0.3326,-0.3465,-0.9044,1.024
21.422174367,0.3379,-0.3467,-0.9027,1.024
21.422468169,0.3448,-0.3492,-0.9000,1.025
21.422777075,0.3504,-0.3494,-0.8946,1.022
21.423071034,0.3553,-0.3506,-0.8875,1.018
21.423375304,0.3594,-0.3509,-0.8831,1.016
21.424185409,0.3643,-0.3492,-0.8790,1.014
21.424490096,0.3672,-0.3492,-0.8770,1.013
21.424803638,0.3687,-0.3467,-0.8746,1.010
21.425104419,0.3687,-0.3421,-0.8736,1.008
21.425407232,0.3704,-0.3372,-0.8709,1.005
21.425723013,0.3699,-0.3343,-0.8697,1.002
21.426021294,0.3721,-0.3308,-0.8670,1.000
21.426324627,0.3750,-0.3291,-0.8641,0.998
21.426639263,0.3785,-0.3272,-0.8631,0.998
21.426939159,0.3829,-0.3262,-0.8609,0.997
21.427248898,0.3882,-0.3255,-0.8575,0.996
21.427546763,0.3882,-0.3245,-0.8541,0.993
21.427927648,0.3924,-0.3243,-0.8519,0.992
21.428234107,0.3955,-0.3252,-0.8509,0.993
21.428546711,0.3941,-0.3257,-0.8502,0.992
21.428855461,0.3953,-0.3264,-0.8490,0.992
21.429174159,0.3912,-0.3264,-0.8497,0.991
21.429480929,0.3875,-0.3274,-0.8492,0.989
21.429815721,0.3826,-0.3286,-0.8495,0.988
21.430119732,0.3797,-0.3316,-0.8531,0.991
21.430424159,0.3763,-0.3369,-0.8573,0.995
21.430741867,0.3704,-0.3406,-0.8607,0.997
21.431058117,0.3641,-0.3457,-0.8619,0.997
21.431364419,0.3572,-0.3501,-0.8643,0.999
21.431714419,0.3523,-0.3521,-0.8692,1.002
21.432028273,0.3474,-0.3540,-0.8731,1.004
21.432351398,0.3411,-0.3545,-0.8763,1.005
21.432663898,0.3360,-0.3557,-0.8785,1.006
21.432978013,0.3313,-0.3557,-0.8805,1.006
21.433291971,0.3289,-0.3577,-0.8805,1.006
21.433611659,0.3277,-0.3597,-0.8792,1.005
21.433916346,0.3291,-0.3592,-0.8783,1.004
21.434232075,0.3299,-0.3587,-0.8780,1.004
21.434545304,0.3338,-0.3577,-0.8773,1.004
21.434841294,0.3340,-0.3553,-0.8788,1.005
21.435144836,0.3330,-0.3550,-0.8819,1.007
21.435460409,0.3355,-0.3521,-0.8822,1.007
21.435848898,0.3367,-0.3479,-0.8817,1.006
21.436158169,0.3396,-0.3445,-0.8807,1.005
21.436476138,0.3421,-0.3431,-0.8788,1.003
21.436812023,0.3431,-0.3416,-0.8788,1.003
21.437135669,0.3433,-0.3404,-0.8788,1.003
21.437431971,0.3453,-0.3389,-0.8785,1.003
21.437738898,0.3465,-0.3379,-0.8800,1.004
21.438065044,0.3477,-0.3384,-0.8800,1.005
21.438363638,0.3479,-0.3384,-0.8805,1.005
21.438673482,0.3440,-0.3384,-0.8802,1.004
21.438988221,0.3421,-0.3416,-0.8800,1.004
21.43928619,0.3428,-0.3440,-0.8802,1.005
21.439589419,0.3404,-0.3440,-0.8824,1.006
21.439928377,0.3411,-0.3409,-0.8834,1.006
21.440238273,0.3428,-0.3374,-0.8814,1.004
21.440539159,0.3443,-0.3345,-0.8795,1.002
21.440849263,0.3479,-0.3313,-0.8770,1.000
21.441150721,0.3509,-0.3306,-0.8724,0.997
21.44146645,0.3555,-0.3267,-0.8685,0.994
21.44177744,0.3604,-0.3221,-0.8656,0.991
21.442093846,0.3645,-0.3174,-0.8607,0.987
21.442416554,0.3711,-0.3120,-0.8563,0.984
21.442724367,0.3763,-0.3055,-0.8541,0.982
21.443039627,0.3807,-0.3025,-0.8504,0.980
21.443354523,0.3843,-0.2986,-0.8495,0.979
21.443757232,0.3877,-0.2954,-0.8504,0.980
21.4440702,0.3894,-0.2932,-0.8482,0.978
21.444388169,0.3885,-0.2920,-0.8473,0.977
21.444707232,0.3870,-0.2903,-0.8429,0.972
21.445022961,0.3882,-0.2908,-0.8363,0.967
21.445345148,0.3926,-0.2908,-0.8341,0.967
21.445649054,0.3965,-0.2898,-0.8328,0.967
21.445960617,0.3977,-0.2906,-0.8346,0.969
21.446265565,0.3948,-0.2962,-0.8365,0.971
21.446579992,0.3890,-0.3037,-0.8404,0.975
21.446904315,0.3809,-0.3106,-0.8448,0.977
21.447207909,0.3731,-0.3179,-0.8487,0.980
21.447519419,0.3660,-0.3252,-0.8482,0.979
21.447884575,0.3621,-0.3335,-0.8521,0.984
21.448187492,0.3594,-0.3404,-0.8563,0.989
21.448492648,0.3555,-0.3433,-0.8590,0.991
21.448804159,0.3487,-0.3443,-0.8585,0.988
21.449107596,0.3428,-0.3433,-0.8565,0.984
21.4494152,0.3394,-0.3445,-0.8529,0.980
21.449726346,0.3389,-0.3440,-0.8519,0.979
21.450034054,0.3460,-0.3418,-0.8546,0.983
21.450351294,0.3528,-0.3418,-0.8597,0.990
21.450661346,0.3584,-0.3379,-0.8648,0.995
21.450970825,0.3594,-0.3338,-0.8670,0.996
21.451277075,0.3589,-0.3301,-0.8670,0.995
21.451582961,0.3550,-0.3274,-0.8670,0.992
21.451975304,0.3526,-0.3286,-0.8656,0.991
21.452283013,0.3538,-0.3289,-0.8675,0.993
21.452577648,0.3553,-0.3279,-0.8731,0.998
21.452885617,0.3518,-0.3218,-0.8729,0.995
21.453199836,0.3509,-0.3230,-0.8707,0.993
21.453497804,0.3474,-0.3245,-0.8709,0.992
21.453800044,0.3433,-0.3243,-0.8719,0.992
21.454109002,0.3448,-0.3238,-0.8736,0.993
21.454416659,0.3413,-0.3223,-0.8780,0.996
21.454724627,0.3391,-0.3255,-0.8836,1.001
21.455035773,0.3472,-0.3269,-0.8819,1.003
21.455343221,0.3528,-0.3304,-0.8800,1.004
21.455868117,0.3545,-0.3330,-0.8778,1.004
21.456173742,0.3521,-0.3335,-0.8753,1.001
21.456492179,0.3460,-0.3328,-0.8731,0.996
21.456812075,0.3340,-0.3335,-0.8729,0.992
21.457146086,0.3257,-0.3321,-0.8736,0.990
21.457456763,0.3262,-0.3291,-0.8746,0.990
21.4577627,0.3313,-0.3218,-0.8748,0.989
21.458078742,0.3421,-0.3179,-0.8785,0.995
21.458384263,0.3465,-0.3179,-0.8802,0.998
21.458693898,0.3440,-0.3245,-0.8827,1.001
21.459008482,0.3389,-0.3367,-0.8834,1.004
21.459309002,0.3311,-0.3511,-0.8827,1.006
21.459672648,0.3286,-0.3636,-0.8780,1.006
21.460011138,0.3164,-0.3714,-0.8692,0.997
21.460320096,0.3089,-0.3765,-0.8656,0.993
21.460624992,0.3045,-0.3870,-0.8697,0.999
21.460921867,0.2937,-0.3982,-0.8717,1.002
21.461236034,0.2849,-0.4075,-0.8758,1.007
21.461540825,0.2766,-0.4143,-0.8807,1.012
21.461838273,0.2722,-0.4222,-0.8773,1.011
21.462147388,0.2720,-0.4244,-0.8602,0.997
21.462457284,0.2720,-0.4344,-0.8587,1.000
21.462750669,0.2735,-0.4466,-0.8690,1.015
21.463052804,0.2703,-0.4449,-0.8685,1.013
21.463360409,0.2678,-0.4373,-0.8690,1.009
21.463688846,0.2644,-0.4239,-0.8712,1.004
21.463992127,0.2727,-0.4207,-0.8910,1.022
21.464300669,0.2879,-0.4209,-0.9046,1.038
21.464598377,0.2923,-0.4073,-0.8871,1.019
21.464907544,0.2964,-0.3885,-0.8678,0.996
21.46520645,0.3015,-0.3836,-0.8729,1.000
21.465518534,0.3162,-0.3894,-0.8912,1.023
21.465820096,0.3243,-0.3912,-0.8893,1.024
21.466116554,0.3184,-0.3853,-0.8795,1.012
21.466418898,0.3138,-0.3826,-0.8883,1.017
21.466724002,0.3103,-0.3850,-0.9046,1.031
21.467021398,0.3008,-0.3775,-0.8924,1.015
21.467321815,0.2940,-0.3699,-0.8885,1.006
21.467685877,0.2947,-0.3662,-0.8932,1.009
21.46799244,0.2898,-0.3687,-0.8985,1.014
21.468331971,0.2764,-0.3741,-0.9041,1.017
21.468635617,0.2742,-0.3736,-0.9073,1.019
21.468930877,0.2759,-0.3611,-0.9017,1.010
21.469239002,0.2798,-0.3367,-0.8731,0.977
21.469545877,0.2920,-0.3423,-0.8973,1.004
21.469864419,0.3084,-0.3533,-0.9244,1.037
21.47017619,0.3108,-0.3474,-0.9068,1.020
21.470474471,0.3264,-0.3326,-0.8873,1.002
21.470779888,0.3606,-0.3252,-0.9010,1.024
21.471095825,0.3789,-0.3145,-0.9127,1.037
21.471399263,0.3670,-0.3140,-0.9239,1.043
21.471731086,0.3699,-0.3348,-0.8973,1.027
21.472038898,0.3745,-0.3557,-0.8612,1.004
21.472345148,0.3755,-0.3604,-0.8602,1.005
21.472935617,0.3733,-0.3572,-0.8790,1.020
21.473247336,0.3672,-0.3453,-0.8809,1.015
21.473541763,0.3662,-0.3362,-0.8883,1.018
21.473846034,0.3721,-0.3345,-0.9063,1.035
21.474169523,0.3750,-0.3318,-0.9051,1.034
21.474469575,0.3833,-0.3269,-0.8888,1.022
21.474773429,0.3814,-0.3335,-0.8866,1.021
21.47507895,0.3621,-0.3409,-0.8722,1.004
21.475384315,0.3433,-0.3411,-0.8912,1.014
21.475752909,0.3379,-0.3448,-0.9393,1.056
21.476055669,0.3557,-0.3328,-0.9164,1.038
21.476372179,0.3731,-0.3289,-0.9120,1.039
21.476784367,0.3741,-0.3467,-0.9254,1.057
21.477109992,0.3706,-0.3479,-0.9144,1.046
21.477426138,0.3453,-0.3684,-0.8971,1.029
21.477747023,0.3492,-0.3724,-0.8888,1.025
21.478125825,0.3328,-0.3799,-0.8897,1.023
21.478426919,0.3262,-0.3936,-0.9112,1.045
21.47873619,0.3264,-0.3987,-0.9432,1.075
21.479036919,0.3264,-0.3946,-0.9823,1.108
21.479337023,0.3301,-0.4007,-1.0021,1.129
21.479668013,0.3306,-0.3968,-1.0021,1.127
21.479982127,0.3357,-0.3960,-0.9911,1.119
21.48029244,0.3247,-0.3892,-0.9823,1.105
21.480593742,0.3098,-0.3797,-0.9796,1.095
21.480994732,0.3020,-0.3660,-0.9974,1.105
21.481312492,0.2964,-0.3611,-1.0060,1.109
21.48160869,0.2740,-0.3645,-0.9789,1.080
21.481914367,0.2534,-0.3616,-0.9532,1.051
21.482220982,0.2254,-0.3733,-0.9537,1.049
21.482521971,0.2088,-0.3731,-0.9371,1.030
21.482831971,0.2019,-0.3672,-0.9554,1.043
21.483142179,0.1863,-0.3924,-1.0240,1.112
21.483450044,0.1807,-0.4891,-1.1503,1.263
21.48384494,0.1655,-0.5442,-1.2008,1.329
21.484158794,0.1487,-0.5438,-1.2274,1.351
21.484510096,0.1255,-0.4830,-1.2013,1.301
21.484829679,0.1096,-0.3943,-1.1000,1.174
21.485228742,0.1235,-0.2964,-1.0191,1.069
21.485553117,0.1770,-0.2898,-0.8985,0.961
21.485878742,0.2139,-0.3499,-0.7674,0.870
21.486191034,0.2117,-0.3804,-0.7474,0.865
21.486506502,0.1917,-0.3567,-0.7786,0.878
21.486831346,0.1458,-0.2810,-0.8128,0.872
21.487139159,0.1550,-0.2327,-0.7237,0.776
21.487457336,0.1995,-0.3240,-0.5821,0.695
21.488227804,0.2268,-0.4988,-0.4893,0.735
21.488551294,0.2063,-0.6964,-0.4830,0.872
21.488866554,0.1216,-0.8580,-0.3584,0.938
21.489181607,0.0271,-1.0096,-0.2324,1.036
21.489595825,-0.0442,-1.1285,-0.2007,1.147
21.489918638,-0.1118,-1.2487,-0.0923,1.257
21.490237284,-0.1275,-1.3588,0.0942,1.368
21.490554002,-0.0459,-1.4547,0.3006,1.486
21.490868325,0.1538,-1.4530,0.2932,1.490
21.491453117,0.4871,-1.2133,-0.2334,1.328
21.491841086,1.0460,-0.8729,-0.9317,1.651
21.492155617,1.3759,-0.6092,-0.5677,1.608
21.492489315,1.6542,-0.6746,-0.5909,1.882
21.492805044,2.0402,-0.9471,-0.7369,2.367
21.493125461,2.5523,-1.2614,-1.1581,3.073
21.493576815,3.1348,-1.5185,-2.4038,4.232
